TrajectoryID,x,y,z
21,0.1326811,1.615843,-0.01074119
21,0.1313545,1.61108,-0.001731014
21,0.1282921,1.605016,0.008186309
21,0.1252081,1.597442,0.01844818
21,0.1222057,1.586841,0.02979179
21,0.121169,1.572265,0.03793035
21,0.1204081,1.562445,0.04287761
21,0.1204916,1.561918,0.04328699
21,0.1206225,1.561912,0.04331958
21,0.1206423,1.561924,0.04323213
21,0.1208211,1.562062,0.0430969
21,0.1208045,1.5622,0.04290137
21,0.1214948,1.562916,0.04101504
21,0.1224379,1.563354,0.03764452
21,0.1227646,1.562083,0.03479067
21,0.1224473,1.561898,0.03435067
21,0.1225414,1.561673,0.03332946
21,0.1225382,1.561509,0.03295682
21,0.1227177,1.561431,0.03261692
21,0.1227132,1.561442,0.03247427
21,0.1229127,1.561811,0.03213587
21,0.1229645,1.561965,0.03206317
21,0.1230977,1.562669,0.03195335
21,0.1230735,1.562909,0.03188717
21,0.1235182,1.564179,0.03208277
21,0.1236593,1.565085,0.032731
21,0.1234528,1.565527,0.03403359
21,0.1228443,1.565414,0.03569272
21,0.1201217,1.564602,0.03875144
21,0.1153457,1.564563,0.03984524
21,0.1085328,1.565036,0.04065849
21,0.1009827,1.565452,0.04201995
21,0.09280118,1.565487,0.04334207
21,0.08263574,1.564668,0.04480301
21,0.06787843,1.563459,0.04662008
21,0.03339256,1.561616,0.04895207
21,0.01062217,1.559542,0.05208228
21,-0.01460285,1.554186,0.06166725
21,-0.03776095,1.553425,0.06967103
21,-0.05557335,1.554818,0.07301112
21,-0.07183215,1.555671,0.0721065
21,-0.08596496,1.555792,0.06795244
21,-0.0945618,1.555487,0.06358217
21,-0.1024212,1.555616,0.05875011
21,-0.1083912,1.555848,0.05470356
21,-0.1096595,1.555874,0.05229323
21,-0.1089798,1.557166,0.04673006
21,-0.1084933,1.557648,0.04516704
21,-0.1081077,1.558222,0.04452794
21,-0.1076997,1.55867,0.0444575
21,-0.10469,1.559125,0.04651311
21,-0.1018399,1.55843,0.04740477
21,-0.09951302,1.558984,0.04653567
21,-0.09575883,1.561965,0.04355368
21,-0.09103276,1.564011,0.04179945
21,-0.08931217,1.564146,0.04184204
21,-0.0885169,1.563972,0.04215622
21,-0.08754917,1.564444,0.04276222
21,-0.08706505,1.564571,0.04295034
21,-0.08706262,1.564546,0.04293749
21,-0.08707065,1.56451,0.04297577
21,-0.08712655,1.564532,0.04311449
21,-0.08713543,1.564574,0.04312734
21,-0.08714911,1.564595,0.0431964
21,-0.08711661,1.564583,0.04326907
21,-0.08716171,1.564578,0.04332915
21,-0.08723465,1.564367,0.04333428
21,-0.0873938,1.564198,0.04332399
21,-0.08795672,1.564242,0.04317525
21,-0.0891384,1.564649,0.0426495
21,-0.08920459,1.564686,0.04266874
21,-0.09002557,1.564307,0.04349143
21,-0.09379026,1.564081,0.04558749
21,-0.1020657,1.562629,0.04721684
21,-0.1071468,1.561437,0.04731857
21,-0.1078807,1.561718,0.04716491
21,-0.109021,1.561998,0.04617602
21,-0.1090982,1.56185,0.0457622
21,-0.10888,1.561592,0.04542503
21,-0.1082473,1.561254,0.04519945
21,-0.1080134,1.561257,0.0451864
21,-0.1077837,1.561388,0.04534154
21,-0.1071521,1.561724,0.04702807
21,-0.1033996,1.559262,0.05362464
21,-0.09498726,1.559529,0.06310408
21,-0.07855873,1.560021,0.07782643
21,-0.05644742,1.565522,0.09739484
21,-0.03715627,1.566423,0.116586
21,-0.0220555,1.567333,0.1332166
21,0.003789857,1.566498,0.1615007
21,0.02201379,1.565541,0.1689642
21,0.04112874,1.567382,0.1633655
21,0.05418561,1.571056,0.1596691
21,0.05505334,1.571024,0.1595632
21,0.05567101,1.570821,0.159817
21,0.05743022,1.567875,0.1610337
21,0.05775059,1.567463,0.1619373
21,0.05783095,1.567161,0.161847
21,0.05781355,1.566999,0.1615815
21,0.0576262,1.566894,0.1614256
21,0.05532377,1.567917,0.1594602
21,0.05377494,1.568607,0.1589999
21,0.04964373,1.568068,0.1613106
21,0.04335729,1.56635,0.1691323
21,0.03902999,1.564795,0.1708283
21,0.03623904,1.56421,0.1767631
21,0.03654809,1.564902,0.1781827
21,0.03755928,1.564869,0.1781885
21,0.04012338,1.567851,0.1776906
21,0.0428815,1.568734,0.1768245
21,0.05836927,1.567563,0.1838608
21,0.07088891,1.562593,0.1984678
21,0.08279362,1.527572,0.2060634
21,0.08636642,1.515488,0.189863
21,0.09259465,1.539568,0.1260166
21,0.08196961,1.556935,0.06921555
21,0.06027492,1.559066,0.02646142
21,0.05117226,1.562585,-0.002676998
21,0.05573697,1.565868,-0.01986007
21,0.07189754,1.567678,-0.03219299
21,0.09480825,1.567576,-0.04062081
21,0.1209316,1.562368,-0.0426033
21,0.1414284,1.539717,-0.03537362
21,0.1569813,1.525189,-0.02630116
21,0.1699991,1.516657,-0.01764092
21,0.1845147,1.50492,-0.008498616
21,0.1991132,1.499382,0.001113952
21,0.2102478,1.497004,0.005165865
21,0.2181659,1.496395,0.00296849
21,0.2258528,1.497022,-0.001825442
21,0.2384831,1.495201,-0.00924044
21,0.2578425,1.495396,-0.01654062
21,0.2801304,1.49441,-0.02380349
21,0.2989974,1.492943,-0.03136117
21,0.3046702,1.492585,-0.03568614
21,0.3070953,1.492783,-0.04114455
21,0.303401,1.498888,-0.05452538
21,0.2909757,1.506627,-0.07101434
21,0.271088,1.515977,-0.08921677
21,0.2438142,1.539591,-0.1071145
21,0.2152949,1.557639,-0.1271703
21,0.1944642,1.564354,-0.1452246
21,0.1813067,1.565033,-0.1616654
21,0.1736072,1.565202,-0.1769004
21,0.165054,1.566782,-0.1883783
21,0.1548626,1.566985,-0.1927575
21,0.1367071,1.566305,-0.1928555
21,0.1176767,1.569129,-0.1917064
21,0.1118954,1.571267,-0.1892582
21,0.106848,1.571408,-0.1837071
21,0.1049509,1.568852,-0.1764401
21,0.1068204,1.566894,-0.1689556
21,0.1190972,1.569192,-0.153288
21,0.1429964,1.558515,-0.126437
21,0.1998065,1.532422,-0.06449708
21,0.2160629,1.533042,-0.0466223
21,0.2150237,1.533108,-0.04551874
21,0.159043,1.527561,-0.05640257
21,0.07207758,1.508862,-0.08290371
21,0.005070452,1.501043,-0.09674606
21,-0.005972406,1.503702,-0.09843218
21,-0.02217872,1.533805,-0.09968689
21,-0.02181735,1.545022,-0.1003739
21,-0.01769456,1.553339,-0.1024108
21,-0.005973337,1.560289,-0.1030012
21,0.0505973,1.574921,-0.04672703
21,0.07443451,1.568615,-0.008969898
21,0.1338159,1.573598,0.01882723
21,0.1459948,1.574056,0.01936395
21,0.1486383,1.569742,0.01593499
21,0.1531842,1.564617,-0.006712086
21,0.1533586,1.558035,-0.01335416
21,0.1514829,1.531992,-0.02229197
21,0.1438896,1.530569,-0.02416365
21,0.1365461,1.531597,-0.02358015
21,0.1123894,1.531412,-0.005917232
21,0.0767693,1.5143,0.03206034
21,0.05107199,1.507863,0.05325384
21,0.04752929,1.505934,0.0553285
21,0.04128168,1.506009,0.05701093
21,0.04120689,1.505863,0.05722148
21,0.04118855,1.505988,0.05753381
21,0.04167368,1.50754,0.05818743
21,0.04218991,1.507881,0.0583194
21,0.04496211,1.508353,0.05717074
21,0.04832125,1.509799,0.05468137
21,0.04874512,1.509623,0.05456243
21,0.04909667,1.509588,0.05463906
21,0.04991569,1.509089,0.05543108
21,0.04992929,1.508908,0.05563684
21,0.04993917,1.508687,0.05567207
21,0.04989042,1.508608,0.05557219
21,0.04993824,1.508674,0.05543765
21,0.04995897,1.508822,0.05551271
21,0.04986352,1.50899,0.05572418
21,0.04975408,1.508904,0.05583508
21,0.04956138,1.508747,0.05588424
21,0.04897375,1.508364,0.0556263
21,0.04810535,1.508303,0.05560401
21,0.04726472,1.507916,0.05581173
21,0.04643749,1.507468,0.05654106
21,0.04644869,1.507416,0.05727156
21,0.04626861,1.507578,0.0576212
21,0.04585694,1.507394,0.05919445
21,0.04597436,1.507686,0.05999412
21,0.04604593,1.507901,0.06018159
21,0.04615199,1.508087,0.06015502
21,0.04615851,1.508307,0.05997653
21,0.04682124,1.508407,0.05794714
21,0.04823978,1.506448,0.05498631
21,0.05405176,1.485608,0.0474686
21,0.05788973,1.483209,0.04215877
21,0.06478091,1.487539,0.02508005
21,0.06378102,1.491069,0.01426734
21,0.05412988,1.487852,-0.009600645
21,0.04051612,1.488529,-0.02400818
21,0.02438534,1.478435,-0.04475908
21,0.01016595,1.480059,-0.05251599
21,-0.08910257,1.414152,-0.02562245
21,-0.2371243,1.2287,0.05385742
21,-0.2806928,1.134361,0.0811417
21,-0.2824527,1.132632,0.0826245
21,-0.2833818,1.130658,0.08556982
21,-0.2831945,1.12998,0.08763762
21,-0.2825899,1.129688,0.08810982
21,-0.2780522,1.128544,0.08764139
21,-0.2677546,1.128677,0.07963552
21,-0.257972,1.127955,0.06941459
21,-0.2537786,1.129532,0.06424692
21,-0.2526824,1.129034,0.06235704
21,-0.2523965,1.129217,0.0615876
