TrajectoryID,x,y,z
0,-0.4374422,1.613984,-0.9547891
0,-0.4369801,1.614023,-0.9546215
0,-0.4368938,1.613996,-0.9546439
0,-0.4366894,1.614062,-0.9547445
0,-0.4366216,1.613995,-0.9547886
0,-0.4364737,1.613981,-0.9548223
0,-0.4364506,1.613995,-0.9548787
0,-0.4362905,1.614009,-0.9549577
0,-0.4362635,1.614017,-0.9550081
0,-0.4360903,1.613864,-0.9550048
0,-0.4358579,1.613896,-0.9550809
0,-0.4358764,1.613777,-0.9550521
0,-0.4358613,1.613731,-0.9550979
0,-0.4357946,1.613589,-0.9550964
0,-0.4357809,1.613589,-0.9551352
0,-0.4356219,1.613626,-0.9552397
0,-0.435593,1.613662,-0.955309
0,-0.4354949,1.613588,-0.9554117
0,-0.4355078,1.613517,-0.9554533
0,-0.4357569,1.613102,-0.9552287
0,-0.4362248,1.61247,-0.9542443
0,-0.436667,1.611532,-0.9533067
0,-0.4372703,1.610044,-0.9522988
0,-0.4377868,1.608225,-0.9511606
0,-0.4383719,1.606527,-0.9499566
0,-0.438936,1.60472,-0.9489013
0,-0.4398713,1.602357,-0.9474814
0,-0.4410673,1.60014,-0.9460987
0,-0.4423853,1.597984,-0.945079
0,-0.4436898,1.596243,-0.9443744
0,-0.4446681,1.595241,-0.9440394
0,-0.444988,1.594969,-0.9441198
0,-0.4452359,1.594736,-0.9443476
0,-0.4457652,1.594681,-0.9450648
0,-0.4460584,1.595572,-0.9462318
0,-0.4462177,1.597361,-0.9478199
0,-0.4461023,1.600334,-0.9500217
0,-0.4456062,1.603442,-0.9531056
0,-0.4448875,1.606331,-0.9568037
0,-0.4442846,1.609282,-0.9605576
0,-0.4439785,1.610788,-0.9632649
0,-0.443835,1.611727,-0.9655926
0,-0.4438953,1.612633,-0.9676156
0,-0.4439177,1.613338,-0.9691672
0,-0.4438489,1.613839,-0.9702957
0,-0.4437698,1.61391,-0.9709098
0,-0.4437048,1.613933,-0.9711037
0,-0.4435022,1.614104,-0.9713418
0,-0.4432107,1.614055,-0.9713492
0,-0.44293,1.613801,-0.9712403
0,-0.4425034,1.613618,-0.9709997
0,-0.4419446,1.613704,-0.9707973
0,-0.4411214,1.613792,-0.9706181
0,-0.440067,1.613853,-0.9706352
0,-0.4388577,1.614013,-0.9706571
0,-0.4374041,1.614125,-0.9707077
0,-0.4357136,1.614359,-0.9707421
0,-0.4340385,1.614643,-0.97074
0,-0.4329613,1.614785,-0.9707063
0,-0.4314201,1.61494,-0.970713
0,-0.430122,1.615083,-0.970564
0,-0.4290383,1.6153,-0.9702911
0,-0.4281126,1.615457,-0.9699129
0,-0.427217,1.615582,-0.969502
0,-0.4266012,1.615626,-0.9687239
0,-0.4261469,1.615657,-0.9679964
0,-0.426065,1.615531,-0.9670181
0,-0.4259542,1.615412,-0.965986
0,-0.4259002,1.615188,-0.9649203
0,-0.4258417,1.615184,-0.964244
0,-0.4259079,1.61502,-0.9631095
0,-0.4261138,1.614879,-0.9618661
0,-0.4264186,1.614892,-0.960649
0,-0.4269666,1.614923,-0.9593354
0,-0.4277465,1.615034,-0.9579653
0,-0.4287399,1.615163,-0.9564556
0,-0.4297698,1.615142,-0.9549195
0,-0.4307806,1.615135,-0.9532682
0,-0.4316106,1.615098,-0.951545
0,-0.4324908,1.614886,-0.9497742
0,-0.4333852,1.614503,-0.9478604
0,-0.4343956,1.614177,-0.9458607
0,-0.4356533,1.613346,-0.9432517
0,-0.4366657,1.611796,-0.9409082
0,-0.4378696,1.609232,-0.9381403
0,-0.4392073,1.605762,-0.9349245
0,-0.4412559,1.600163,-0.9301239
0,-0.4435938,1.593917,-0.9249831
0,-0.446421,1.587688,-0.9197607
0,-0.4495484,1.582178,-0.9147451
0,-0.4533427,1.576767,-0.9098258
0,-0.457683,1.570643,-0.9056001
0,-0.4639663,1.564859,-0.9001865
0,-0.4690563,1.562631,-0.8975527
0,-0.473965,1.561946,-0.8951029
0,-0.4792147,1.561633,-0.8925943
0,-0.4849155,1.56086,-0.8902174
0,-0.4904945,1.560515,-0.8877015
0,-0.4960695,1.559717,-0.8853986
0,-0.5016078,1.558389,-0.8828803
0,-0.5069857,1.557745,-0.8800567
0,-0.5122648,1.557175,-0.8774832
0,-0.5174432,1.556926,-0.8748834
0,-0.5222775,1.556937,-0.8721006
0,-0.5266421,1.556554,-0.8696024
0,-0.5304112,1.556448,-0.8671845
0,-0.533534,1.556523,-0.8649579
0,-0.5358616,1.556514,-0.8627405
0,-0.5373302,1.556457,-0.8605563
0,-0.5383081,1.55621,-0.8586182
0,-0.5391035,1.556259,-0.8567542
0,-0.539544,1.556286,-0.8550107
0,-0.53978,1.556347,-0.854311
0,-0.5410088,1.55656,-0.8530385
0,-0.5421451,1.556944,-0.8520833
0,-0.5440626,1.557492,-0.8518599
0,-0.5452955,1.557758,-0.8520261
0,-0.5473826,1.558871,-0.8518705
0,-0.5495685,1.56011,-0.8519135
0,-0.5518858,1.56133,-0.852093
0,-0.5543854,1.562281,-0.8522835
0,-0.556838,1.563331,-0.8522385
0,-0.5595668,1.564003,-0.852235
0,-0.5614317,1.564345,-0.8521399
0,-0.5638497,1.564577,-0.8519094
0,-0.56558,1.56462,-0.8516297
0,-0.5673128,1.564462,-0.8512245
0,-0.5678773,1.564529,-0.8509318
0,-0.5680087,1.564555,-0.8508387
0,-0.5680596,1.564597,-0.8505952
0,-0.566955,1.564582,-0.8497224
0,-0.5644374,1.564083,-0.8488177
0,-0.562452,1.563591,-0.8486469
0,-0.5607436,1.563602,-0.8488996
0,-0.5591406,1.563655,-0.849261
0,-0.5577735,1.563721,-0.849502
0,-0.5570573,1.563726,-0.8497635
0,-0.5568631,1.563753,-0.84979
0,-0.5567416,1.563703,-0.8496782
0,-0.5566435,1.563977,-0.8487005
0,-0.556787,1.564001,-0.8466761
0,-0.557277,1.563613,-0.8435037
0,-0.557751,1.563203,-0.8400277
0,-0.5582221,1.562446,-0.8371266
0,-0.5585045,1.562394,-0.834325
0,-0.5584252,1.562638,-0.8316079
0,-0.5579971,1.562057,-0.8289493
0,-0.5567564,1.560375,-0.826497
0,-0.5537398,1.558614,-0.8241082
0,-0.5503466,1.558128,-0.8229688
0,-0.544012,1.557379,-0.8212489
0,-0.5378453,1.556666,-0.8201663
0,-0.5274218,1.555567,-0.8192213
0,-0.5149475,1.554118,-0.8192652
0,-0.5012081,1.552394,-0.8209058
0,-0.487527,1.550802,-0.8240021
0,-0.4744463,1.549264,-0.8286769
0,-0.4623172,1.548198,-0.8340945
0,-0.4453834,1.546859,-0.8420986
0,-0.4372737,1.546425,-0.8483313
0,-0.4310405,1.545814,-0.8534468
0,-0.4260507,1.545726,-0.8583498
0,-0.4224487,1.545868,-0.8619969
0,-0.4201459,1.546408,-0.865677
0,-0.4186892,1.547057,-0.8688762
0,-0.4177688,1.547952,-0.8717269
0,-0.416853,1.549218,-0.8742746
0,-0.4159421,1.550192,-0.8769739
0,-0.4151917,1.551029,-0.8792198
0,-0.4148236,1.551769,-0.8809886
0,-0.4146165,1.552786,-0.8822637
0,-0.4146078,1.553272,-0.8830302
0,-0.4132432,1.555357,-0.8845603
0,-0.4110068,1.558177,-0.8866911
0,-0.4083647,1.56092,-0.8895452
0,-0.405378,1.563153,-0.8922623
0,-0.4021603,1.565115,-0.8948424
0,-0.3987286,1.565814,-0.8972902
0,-0.3951658,1.566097,-0.8993171
0,-0.3913324,1.566612,-0.9012329
0,-0.3878702,1.566428,-0.9029461
0,-0.3848939,1.566246,-0.903593
0,-0.3818333,1.566277,-0.9037691
0,-0.3792098,1.566181,-0.9034289
0,-0.3766869,1.566186,-0.9028051
0,-0.3743029,1.566592,-0.9018224
0,-0.3722924,1.5671,-0.9010414
0,-0.3703821,1.56833,-0.8999071
0,-0.3687446,1.570815,-0.8988148
0,-0.3673965,1.572894,-0.8981782
0,-0.3658117,1.574117,-0.897705
0,-0.3643988,1.574702,-0.8970267
0,-0.3630425,1.574927,-0.8962824
0,-0.3611686,1.575096,-0.8950983
0,-0.3592325,1.575284,-0.8938566
0,-0.3575523,1.575389,-0.8924
0,-0.3560081,1.575218,-0.8906403
0,-0.3544217,1.575133,-0.8884141
0,-0.3529767,1.574772,-0.8860061
0,-0.3516102,1.574492,-0.8834471
0,-0.3502202,1.574323,-0.8806953
0,-0.3487132,1.574848,-0.8779901
0,-0.3471183,1.575586,-0.8751236
0,-0.3455838,1.576493,-0.8718188
