TrajectoryID,x,y,z
14,-0.3481695,1.561026,-0.2442902
14,-0.3492746,1.552037,-0.2312805
14,-0.3599628,1.542487,-0.2027643
14,-0.3920523,1.530133,-0.1592101
14,-0.4014114,1.524377,-0.140385
14,-0.4007972,1.51642,-0.1234622
14,-0.3964937,1.515043,-0.1224469
14,-0.3960351,1.514346,-0.1223779
14,-0.3988397,1.510355,-0.1200576
14,-0.4142795,1.506261,-0.1163415
14,-0.4501778,1.510996,-0.1180405
14,-0.4675964,1.500806,-0.107506
14,-0.4733592,1.494713,-0.09449649
14,-0.4570642,1.467803,0.03018739
14,-0.4147,1.425462,0.1936853
14,-0.5061121,1.063138,0.3170311
14,-0.5488017,0.8592435,0.3099337
14,-0.563921,0.8683561,0.303131
14,-0.5726094,0.8621762,0.2895433
14,-0.5732243,0.8642913,0.2844584
14,-0.5688386,0.8646115,0.2790023
14,-0.5677137,0.8656311,0.2752342
14,-0.5666654,0.863811,0.2733244
14,-0.5664903,0.8637782,0.2732559
14,-0.5656857,0.864627,0.2721285
14,-0.5652837,0.8644613,0.2718217
14,-0.5404842,0.8662872,0.2759188
14,-0.5001153,0.8748321,0.2815617
14,-0.4672486,0.8766005,0.2904974
14,-0.4426213,0.8785348,0.2945532
14,-0.4278054,0.8797604,0.2938867
14,-0.420473,0.88607,0.2912949
14,-0.4191445,0.8877636,0.289123
14,-0.4195192,0.8892213,0.2834652
14,-0.4173387,0.8899317,0.2775906
14,-0.4178799,0.8931954,0.2701946
14,-0.4201719,0.8941511,0.2662653
14,-0.4471897,0.8889666,0.2564375
14,-0.4960314,0.8824206,0.2429647
14,-0.5213555,0.8790913,0.2464556
14,-0.5241364,0.8781998,0.2494836
14,-0.5238712,0.8849515,0.2498746
14,-0.520692,0.8871113,0.2501743
14,-0.5016161,0.8893737,0.2522524
14,-0.4910889,0.8896942,0.2487939
14,-0.4858228,0.8885826,0.2470096
14,-0.485646,0.888288,0.2465604
14,-0.4886042,0.8864592,0.2414704
14,-0.4881827,0.8869073,0.2377246
14,-0.48728,0.8877556,0.2367337
14,-0.4857251,0.8882776,0.2369729
14,-0.4855197,0.8882567,0.2371904
14,-0.4851234,0.8878729,0.2375794
14,-0.4851842,0.887627,0.2379369
14,-0.4854675,0.887602,0.2383591
14,-0.4856564,0.8877309,0.2385214
14,-0.486899,0.8873755,0.2389653
14,-0.4872183,0.8873224,0.2388463
14,-0.488118,0.8870405,0.2390713
14,-0.4887373,0.88659,0.239735
14,-0.4886842,0.8861581,0.2405232
14,-0.4849491,0.8839889,0.2460068
14,-0.4697229,0.8754784,0.2587815
14,-0.4570336,0.8717828,0.2675187
14,-0.4460164,0.8686308,0.2759395
14,-0.4397152,0.8679591,0.2821046
14,-0.438206,0.8676915,0.2838821
14,-0.4375443,0.868217,0.2846628
14,-0.4347067,0.8716935,0.2818213
14,-0.432396,0.8746166,0.2779238
14,-0.4309461,0.8752545,0.2750123
14,-0.430608,0.8750324,0.27328
14,-0.430185,0.8766648,0.2682978
14,-0.4294043,0.8785155,0.2637454
14,-0.4296496,0.8788979,0.2632221
14,-0.4298377,0.8789105,0.2630136
14,-0.4300258,0.8789296,0.2629267
14,-0.4301974,0.8788658,0.2627605
14,-0.4302796,0.8787589,0.2626832
14,-0.4302795,0.8786665,0.2626169
14,-0.4303557,0.8786197,0.2625669
14,-0.4304756,0.8786283,0.262485
14,-0.4305338,0.8787013,0.2624072
14,-0.4314336,0.8789548,0.2625999
14,-0.4336275,0.8787395,0.2630055
14,-0.4360183,0.8782283,0.2629159
14,-0.4368578,0.8784775,0.2628855
14,-0.437896,0.8781829,0.2631583
14,-0.4380429,0.8780904,0.2632673
14,-0.4382102,0.8780833,0.2634288
14,-0.4383676,0.8779925,0.2635194
14,-0.4384673,0.8779885,0.2636201
14,-0.4385113,0.877929,0.2636418
14,-0.440793,0.8777081,0.2638932
14,-0.4416844,0.8773408,0.2643563
14,-0.4416939,0.8772421,0.2643815
14,-0.4417647,0.877206,0.2644032
14,-0.4417943,0.8772441,0.2643979
14,-0.4419527,0.8772308,0.2643996
14,-0.4420571,0.8771352,0.2643286
14,-0.4422442,0.8770797,0.2642775
14,-0.4423926,0.8770063,0.2643175
14,-0.4425144,0.877002,0.2643277
14,-0.4425379,0.8770658,0.2643874
14,-0.4425882,0.8770698,0.2643285
14,-0.4425944,0.8770795,0.2642627
14,-0.4426119,0.8771071,0.2642398
14,-0.4426702,0.8770882,0.2640746
14,-0.4426205,0.8772441,0.2637399
14,-0.4423421,0.8770565,0.2633868
14,-0.4422634,0.8768476,0.2633289
14,-0.4420757,0.8766378,0.263447
14,-0.4420069,0.8765895,0.263433
14,-0.4419958,0.8766352,0.2634858
14,-0.441986,0.8765879,0.2634652
14,-0.441861,0.8765409,0.2634481
14,-0.4417478,0.876606,0.2634695
14,-0.4417753,0.8766315,0.2633861
14,-0.4418367,0.8766797,0.2633178
14,-0.4417461,0.8767227,0.2633215
14,-0.441698,0.8767108,0.2632915
14,-0.4417018,0.8766862,0.2632576
14,-0.441666,0.8767204,0.2632719
14,-0.4415135,0.8767018,0.2632035
14,-0.441412,0.8766629,0.2632138
14,-0.4413725,0.8766369,0.2632635
14,-0.4412563,0.8765754,0.263274
14,-0.4410288,0.876475,0.2631711
14,-0.4409095,0.8765175,0.2632073
14,-0.4407948,0.8764488,0.2632225
14,-0.4401214,0.8763701,0.2629309
14,-0.4398375,0.8765467,0.2626467
14,-0.4397782,0.876613,0.2626921
14,-0.4394634,0.8767297,0.2624884
14,-0.4392855,0.8766395,0.2622346
14,-0.4393037,0.8766325,0.2621583
14,-0.439094,0.8766689,0.2619566
14,-0.4391226,0.87671,0.2619029
14,-0.4389844,0.8769106,0.2611026
14,-0.4390638,0.8769118,0.2609881
