TrajectoryID,x,y,z
15,-0.2662899,1.62074,-0.7528296
15,-0.2775036,1.60409,-0.7175792
15,-0.2786995,1.56519,-0.679967
15,-0.345057,1.572763,-0.6979977
15,-0.3432913,1.574381,-0.6975911
15,-0.3263106,1.572584,-0.678961
15,-0.6628695,1.559419,-0.212208
15,-0.6644897,1.553414,0.01033791
15,-0.6953614,1.561503,0.03252289
15,-0.7410972,1.555247,0.04522119
15,-0.8308033,1.561872,0.03122568
15,-0.7426239,1.560492,0.04537017
15,-0.741888,1.561138,0.04989062
15,-0.7452968,1.559855,0.0559736
15,-0.7820083,1.558908,0.07368137
15,-0.78456,1.55846,0.07244557
15,-0.7861094,1.558838,0.06986618
15,-0.7867125,1.560797,0.06208557
15,-0.7878895,1.561695,0.06110144
15,-0.8115165,1.559918,0.07404333
15,-0.8112468,1.560262,0.07506864
15,-0.8110826,1.560144,0.0755431
15,-0.7548898,1.568398,0.07719211
15,-0.7328798,1.567395,0.07365216
15,-0.7283298,1.569025,0.0695136
15,-0.7517141,1.572473,0.04936636
15,-0.7761157,1.57258,0.06596336
15,-0.7763698,1.573092,0.06789003
15,-0.7748636,1.571245,0.07098235
15,-0.7752928,1.570989,0.07244207
15,-0.7753683,1.570872,0.07250042
15,-0.7753533,1.5707,0.07269419
15,-0.775472,1.570614,0.0727274
15,-0.775448,1.570525,0.07274172
15,-0.775384,1.570474,0.07268868
15,-0.7753946,1.57047,0.07259335
15,-0.7753398,1.570529,0.07258719
15,-0.7753016,1.570619,0.07261944
15,-0.7754192,1.570609,0.07260751
15,-0.7753514,1.570669,0.07262774
15,-0.7753943,1.570584,0.0726631
15,-0.7753029,1.570603,0.07282986
15,-0.7753859,1.57043,0.07288969
15,-0.7753312,1.570256,0.0730831
15,-0.7755434,1.570255,0.07317654
15,-0.7755717,1.570226,0.07325522
15,-0.7755868,1.570322,0.07323946
15,-0.7756634,1.570373,0.07326604
15,-0.7755346,1.570414,0.07316652
15,-0.775506,1.570434,0.07309648
15,-0.7754629,1.570526,0.0730283
15,-0.7754186,1.570554,0.07299128
15,-0.7753704,1.570764,0.07269697
15,-0.7752162,1.570807,0.07267049
15,-0.7751914,1.570929,0.07262202
15,-0.7751619,1.570961,0.07257342
15,-0.7790321,1.570573,0.07648204
15,-0.7804765,1.568803,0.07903235
15,-0.6604644,1.574002,0.02260479
15,-0.6602921,1.574452,0.02265439
15,-0.6580603,1.578974,0.0249553
15,-0.6575503,1.57937,0.02532038
15,-0.6463412,1.578257,0.02618924
15,-0.6976556,1.581026,0.0321057
15,-0.6539234,1.583232,0.03241516
15,-0.6665823,1.581466,0.03242174
15,-0.6697916,1.579229,0.03509605
15,-0.6170101,1.576458,0.04169096
15,-0.6117287,1.577092,0.05120332
15,-0.5397071,1.562396,0.0819218
15,-0.538946,1.563297,0.08273187
15,-0.5344893,1.567242,0.08123834
15,-0.5306994,1.567352,0.07849024
15,-0.5881699,1.583448,0.03283457
15,-0.5829334,1.583347,0.03102116
15,-0.5815858,1.583604,0.02950874
15,-0.5800204,1.58391,0.02897895
15,-0.5793239,1.583841,0.03076369
15,-0.5791246,1.583428,0.03141814
15,-0.5809522,1.585012,0.03154506
15,-0.5810505,1.584978,0.03186168
