TrajectoryID,x,y,z
29,-0.1034721,1.618052,-0.2521271
29,-0.1022429,1.617423,-0.2489692
29,-0.1017547,1.616078,-0.2449635
29,-0.1021125,1.612542,-0.2383851
29,-0.102918,1.607479,-0.2317073
29,-0.1035038,1.601058,-0.2240962
29,-0.1031457,1.594591,-0.215869
29,-0.103379,1.584733,-0.2033459
29,-0.1048872,1.579518,-0.1903404
29,-0.1062646,1.573682,-0.1744396
29,-0.1028719,1.569708,-0.1535791
29,-0.08965646,1.566687,-0.1249706
29,-0.06384818,1.561762,-0.08376864
29,-0.02121635,1.55323,-0.02825395
29,0.03496858,1.549371,0.0354749
29,0.09389835,1.558141,0.09781341
29,0.1254571,1.564761,0.1318718
29,0.1449682,1.565675,0.1634953
29,0.1557063,1.565412,0.1991642
29,0.1543762,1.563949,0.2274385
29,0.1455586,1.563901,0.2452852
29,0.1330352,1.567516,0.2617243
29,0.1199199,1.566868,0.2805974
29,0.1111207,1.565868,0.2922042
29,0.1021137,1.5664,0.3003868
29,0.08693596,1.56486,0.3120786
29,0.06930304,1.560616,0.3259777
29,0.060046,1.559598,0.3350478
29,0.05861277,1.558776,0.3387691
29,0.05960647,1.558327,0.3423361
29,0.06189399,1.557904,0.3454921
29,0.0651734,1.557607,0.3483783
29,0.0679082,1.557703,0.3497752
29,0.07012361,1.558575,0.3509007
29,0.07162121,1.560095,0.3516023
29,0.07191315,1.560497,0.3518082
29,0.07191427,1.560665,0.3518432
29,0.07177364,1.560785,0.3519573
29,0.07054375,1.561253,0.3519031
29,0.06777588,1.562206,0.3516044
29,0.06216612,1.563206,0.3516242
29,0.05618035,1.564217,0.3514974
29,0.05082329,1.565866,0.3524163
29,0.04627038,1.56679,0.3535696
29,0.04222594,1.566975,0.3551494
29,0.0393012,1.567056,0.3559761
29,0.0372885,1.567814,0.355656
29,0.03638351,1.569184,0.354621
29,0.03595789,1.570015,0.3533181
29,0.03542171,1.570703,0.3515408
29,0.0346413,1.570137,0.3493714
29,0.03358634,1.568627,0.3476903
29,0.03182665,1.566019,0.3456146
29,0.02981342,1.564395,0.3439981
29,0.02818892,1.563941,0.342924
29,0.02678658,1.563907,0.3418483
29,0.02579683,1.564059,0.3413031
29,0.02568269,1.564057,0.3412623
29,0.02565639,1.564176,0.3412641
29,0.02586919,1.564422,0.3415164
29,0.02622661,1.564457,0.3420596
29,0.02703508,1.564569,0.3434862
29,0.02784367,1.564228,0.3447631
29,0.02826907,1.56402,0.3458074
29,0.02831141,1.564028,0.3460096
29,0.02880371,1.564869,0.3473163
29,0.02986501,1.565493,0.3481887
29,0.03174376,1.565413,0.3487864
29,0.03464048,1.565104,0.3494858
