TrajectoryID,x,y,z
22,0.03685751,1.619876,-0.07078453
22,0.04372682,1.619346,-0.06509068
22,0.05063765,1.617355,-0.05759826
22,0.0572549,1.612964,-0.04740066
22,0.06406277,1.607129,-0.03552135
22,0.07128793,1.599866,-0.02289455
22,0.07856483,1.591809,-0.01152619
22,0.08601321,1.582049,0.0007304084
22,0.09388178,1.574271,0.01061955
22,0.1014218,1.571294,0.01687478
22,0.1057674,1.569991,0.01996963
22,0.1076271,1.569927,0.02109228
22,0.1081134,1.56958,0.02188971
22,0.1055701,1.567596,0.02459622
22,0.09519034,1.563817,0.0325685
22,0.07430568,1.561896,0.04444112
22,0.04012562,1.560005,0.05996289
22,-0.003212385,1.561935,0.07628113
22,-0.0393348,1.561185,0.09048438
22,-0.07033636,1.562545,0.1023048
22,-0.1018443,1.560201,0.1175264
22,-0.1149949,1.557654,0.1243342
22,-0.11604,1.558874,0.124756
22,-0.1161398,1.560732,0.1248409
22,-0.1157389,1.561232,0.1247532
22,-0.1148004,1.561307,0.1247222
22,-0.1145362,1.561528,0.1246648
22,-0.1142542,1.561666,0.1247153
22,-0.1138301,1.562025,0.1251729
22,-0.1138066,1.562623,0.1258246
22,-0.1141768,1.562718,0.1259582
22,-0.1143356,1.5626,0.1265204
22,-0.1144247,1.56266,0.1267415
22,-0.1143611,1.562796,0.1268949
22,-0.1141198,1.562962,0.1268306
22,-0.1140147,1.56303,0.1268807
22,-0.1133284,1.563434,0.1266636
22,-0.1111564,1.56419,0.1264354
22,-0.1088399,1.563767,0.1268304
22,-0.1083568,1.563761,0.1270887
22,-0.108261,1.563822,0.1271688
22,-0.1079773,1.563841,0.1271561
22,-0.1058489,1.564042,0.1280057
22,-0.1015713,1.56334,0.1285471
22,-0.09514596,1.563903,0.1270864
22,-0.08882468,1.565078,0.1247925
22,-0.08269554,1.56472,0.1211634
22,-0.07600426,1.565158,0.1157549
22,-0.06990968,1.565878,0.1103771
22,-0.06562883,1.567047,0.1057408
22,-0.06162609,1.568394,0.1026038
22,-0.05616424,1.569014,0.1006768
22,-0.04645764,1.569981,0.09920614
22,-0.03592504,1.569928,0.09838359
22,-0.0259819,1.570127,0.09844439
22,-0.01812076,1.570371,0.09992762
22,-0.01286991,1.570807,0.1017689
22,-0.01155354,1.570324,0.1042866
22,-0.01156173,1.570161,0.1048153
22,-0.01024967,1.570647,0.1064115
22,-0.008458214,1.570578,0.1079976
22,-0.004771082,1.569984,0.1101557
22,-0.00163514,1.569905,0.1113094
22,-0.000514539,1.569716,0.1119024
22,-0.0003866227,1.569646,0.1121749
22,-0.000375146,1.569635,0.1126348
22,-0.0007059826,1.569722,0.1137334
22,-0.001430938,1.569451,0.1157776
22,-0.005439622,1.569389,0.1201441
22,-0.01263929,1.56797,0.1261515
22,-0.01729683,1.567177,0.1300845
22,-0.01856312,1.567081,0.1312276
22,-0.01877671,1.567241,0.1317422
22,-0.01890131,1.567453,0.1318754
22,-0.01899684,1.567464,0.1318491
22,-0.01934325,1.567763,0.1317638
22,-0.02004624,1.56826,0.1309669
22,-0.02241937,1.568789,0.129174
22,-0.02692202,1.568058,0.127575
22,-0.03015494,1.568385,0.1245893
22,-0.03178518,1.568712,0.1218471
22,-0.032525,1.568363,0.1207054
22,-0.03762,1.567462,0.1198395
22,-0.04478205,1.566458,0.1180268
