TrajectoryID,x,y,z
9,0.0391476,1.597986,-0.208739
9,0.06595755,1.564656,-0.1943241
9,0.08351072,1.545489,-0.1857981
9,0.08174116,1.541676,-0.1829594
9,0.04093945,1.53006,-0.172188
9,-0.009961745,1.518669,-0.1453093
9,-0.03025823,1.508181,-0.1328314
9,-0.03201599,1.506648,-0.1329041
9,-0.03269055,1.506228,-0.133303
9,-0.03176501,1.504158,-0.1424813
9,-0.02874938,1.508297,-0.1681778
9,-0.02893829,1.509055,-0.1700539
9,-0.02910371,1.509193,-0.1701672
9,-0.03708988,1.509467,-0.1600185
9,-0.06235623,1.51014,-0.1371743
9,-0.06305181,1.509854,-0.1364216
9,-0.05541147,1.510476,-0.1384238
9,-0.02134772,1.509566,-0.1292699
9,-0.01355428,1.504882,-0.1251248
9,-0.0130173,1.503615,-0.125078
9,-0.01267672,1.5027,-0.1255725
9,-0.01261519,1.502028,-0.1265402
9,-0.04754981,1.512894,-0.1755021
9,-0.05808268,1.513405,-0.1852093
9,-0.06447261,1.509857,-0.1894886
9,-0.09112626,1.500621,-0.1634148
9,-0.1390768,1.478344,-0.1506124
9,-0.1879448,1.477456,-0.1665434
9,-0.2003571,1.471387,-0.1771396
9,-0.2017821,1.475369,-0.1811219
9,-0.1987399,1.491418,-0.1862901
9,-0.08946533,1.489437,-0.1265843
9,-0.0571561,1.490222,-0.1091771
9,-0.05703431,1.490437,-0.1083217
9,-0.05666307,1.490658,-0.1080059
9,-0.05657794,1.491911,-0.1080954
9,-0.0435066,1.562586,-0.1084008
9,0.001951903,1.611005,-0.1174296
9,0.05133151,1.622233,-0.1465178
9,0.05791313,1.62138,-0.1465521
9,0.05822532,1.621134,-0.1461618
9,0.05847298,1.621315,-0.1450936
9,0.05904,1.620815,-0.1442289
9,0.05943966,1.620956,-0.1439593
9,0.06439982,1.622901,-0.1449829
9,0.06468625,1.622913,-0.1450632
9,0.06484115,1.622925,-0.1452305
9,0.0650792,1.62289,-0.1453281
9,0.06540675,1.622897,-0.1456772
9,0.06533824,1.623048,-0.1461281
9,0.0598183,1.622541,-0.1515821
9,0.04843893,1.623046,-0.1603595
9,0.02470445,1.622004,-0.1694763
9,-0.01747116,1.613903,-0.1643968
9,-0.08193546,1.571296,-0.1529396
9,-0.1313169,1.508482,-0.1583216
9,-0.175301,1.454863,-0.1030675
9,-0.2935524,1.302045,-0.07323535
