TrajectoryID,x,y,z
1,-0.690626,1.613526,-0.640165
1,-0.6827391,1.614422,-0.6559669
1,-0.6809994,1.614127,-0.6568205
1,-0.6645572,1.602716,-0.6471815
1,-0.6577165,1.598035,-0.6364536
1,-0.7768966,1.562254,-0.535746
1,-0.7772058,1.554913,-0.53466
1,-0.7757542,1.551896,-0.533296
1,-0.7677917,1.551084,-0.5172361
1,-0.2731309,1.564164,-0.5792933
1,-0.1994977,1.553566,-0.4851641
1,-0.1837147,1.544121,-0.4153703
1,-0.1871758,1.546875,-0.4063386
1,-0.1919378,1.549439,-0.4015767
1,-0.1976471,1.549308,-0.3987089
1,-0.2116414,1.540658,-0.397899
1,-0.2254413,1.527811,-0.4061055
1,-0.2321002,1.520544,-0.4214516
1,-0.2278382,1.512647,-0.4431428
1,-0.2208942,1.511415,-0.4530386
1,-0.2122386,1.52806,-0.4950806
1,-0.2985045,1.554701,-0.5514184
1,-0.3377845,1.59649,-0.5856005
1,-0.4637982,1.617613,-0.6818658
1,-0.4043797,1.607204,-0.5800242
1,-0.4143943,1.558342,-0.5320216
1,-0.4327878,1.532661,-0.5238613
1,-0.8970846,1.581511,-0.5231158
1,-1.041893,1.574796,-0.3407469
1,-1.681638,1.561348,-0.2446117
1,-1.668174,1.51668,-0.2183359
1,-1.638924,1.513157,-0.1941705
1,-1.07463,1.528441,-0.3221313
1,-0.1545416,1.461632,0.04935946
1,-0.03687204,1.155846,0.330496
1,0.09393823,1.135004,0.3069396
1,0.09428809,1.136298,0.3063687
1,0.09409869,1.136578,0.306342
1,0.09091694,1.137001,0.3075656
1,0.0876775,1.137204,0.310871
1,0.08586215,1.135763,0.3134736
1,0.08642095,1.134906,0.3144429
1,0.0913026,1.131091,0.3145798
1,0.1244657,1.135931,0.2999995
1,0.125082,1.133418,0.3006126
1,0.0477744,1.126748,0.3532619
1,0.06252535,1.131853,0.3451928
1,0.06306133,1.132729,0.3436149
1,0.06307517,1.132687,0.3432603
1,0.06240809,1.131982,0.3422964
1,0.05434315,1.128281,0.3428131
1,0.05219866,1.1286,0.3437576
1,0.05133838,1.128836,0.3447289
1,0.05282947,1.127271,0.3491821
1,0.05071346,1.125009,0.3528316
1,0.05027125,1.125078,0.3529114
1,0.05023917,1.125095,0.3528482
1,0.05022904,1.125125,0.352828
1,0.05025061,1.125246,0.3528474
1,0.04987633,1.126111,0.3526079
1,0.1114539,1.15592,0.3202858
1,0.1635385,1.146437,0.292503
1,0.1526404,1.141546,0.3011414
1,0.1512844,1.141428,0.3039549
1,0.1514058,1.140601,0.307049
1,0.151625,1.140301,0.3072485
1,0.1517487,1.138255,0.3072867
1,0.1518505,1.137769,0.306818
1,0.1517941,1.137611,0.306785
1,0.151755,1.13722,0.3063386
1,0.1518072,1.137201,0.3062317
1,0.1515703,1.137024,0.3054328
1,0.1486344,1.132887,0.30264
1,0.1056086,1.116295,0.3105957
1,0.1555081,1.132597,0.2938406
1,0.1615656,1.131779,0.295524
1,0.1617984,1.131011,0.2959371
1,0.1623452,1.129828,0.2960446
1,0.1625171,1.129112,0.2953755
1,0.1565454,1.127988,0.2978753
1,0.1531473,1.124909,0.2996781
1,0.1532826,1.124693,0.299787
1,0.1533573,1.124567,0.2997658
1,0.1538516,1.124456,0.2996312
1,0.1539093,1.124417,0.2996578
1,0.1539075,1.124472,0.2996551
1,0.1539598,1.124456,0.2996699
1,0.1539297,1.124425,0.2996924
1,0.1539126,1.124364,0.29974
1,0.1539101,1.12427,0.299765
1,0.1540267,1.124255,0.2998141
1,0.1541752,1.124308,0.2998111
1,0.1497661,1.117413,0.3025076
1,0.13266,1.118288,0.3056469
1,0.1341079,1.121822,0.3050885
1,0.1348091,1.122164,0.3051905
1,0.1349214,1.122122,0.3053663
1,0.1349572,1.121939,0.3054055
1,0.1373288,1.121031,0.3072324
1,0.1407461,1.121092,0.3082739
1,0.141388,1.120581,0.3083268
1,0.1414213,1.120414,0.3084251
1,0.1414225,1.120307,0.3083668
1,0.133212,1.117976,0.3107123
1,0.1324904,1.117349,0.3106812
1,0.1324673,1.117269,0.3106268
1,0.1323002,1.117223,0.3105511
1,0.1323275,1.117235,0.3105504
1,0.1322381,1.117207,0.310532
1,0.1322346,1.117187,0.3105061
1,0.1322366,1.117236,0.3104259
1,0.132159,1.117159,0.3103252
1,0.1321176,1.117014,0.3102263
1,0.1321148,1.116997,0.3101493
1,0.1320022,1.116956,0.3100318
1,0.1317733,1.117093,0.3095135
1,0.1318064,1.11712,0.3094788
1,0.09428247,1.090884,0.3188441
1,0.09442424,1.092689,0.3178086
1,0.1148479,1.108223,0.3116854
