TrajectoryID,x,y,z
25,-0.1194277,1.617086,-0.4655314
25,-0.1180971,1.616263,-0.4648472
25,-0.1169991,1.614332,-0.4632371
25,-0.1166192,1.609838,-0.4608793
25,-0.116639,1.604392,-0.45786
25,-0.1173609,1.598159,-0.4534219
25,-0.1175751,1.591274,-0.4490466
25,-0.1163377,1.584405,-0.4442709
25,-0.1138411,1.57987,-0.4396893
25,-0.1103927,1.577912,-0.4353663
25,-0.1068776,1.576547,-0.4322238
25,-0.102659,1.574635,-0.4287852
25,-0.09825859,1.571998,-0.4247542
25,-0.09405442,1.56845,-0.4193249
25,-0.091367,1.568179,-0.4105631
25,-0.09155416,1.567725,-0.3969183
25,-0.0951354,1.565776,-0.3701927
25,-0.1017446,1.563404,-0.3407383
25,-0.1122333,1.558575,-0.3047957
25,-0.126127,1.551847,-0.2631572
25,-0.1422566,1.54854,-0.2167065
25,-0.1597779,1.557581,-0.1652049
25,-0.176685,1.556885,-0.110588
25,-0.1859504,1.556853,-0.07465769
25,-0.1905216,1.560426,-0.04040901
25,-0.1872274,1.553227,-0.01114208
25,-0.1767347,1.551711,0.01346874
25,-0.1585189,1.549195,0.03975726
25,-0.1321618,1.544582,0.06709741
25,-0.1008381,1.551983,0.1004593
25,-0.08487765,1.553683,0.1190226
25,-0.06897838,1.557456,0.1402821
25,-0.05855825,1.558949,0.1560638
25,-0.04704133,1.559052,0.1742053
25,-0.04042637,1.560418,0.1861155
25,-0.03622821,1.562407,0.1971189
25,-0.03544063,1.564193,0.2061525
25,-0.03744302,1.565897,0.2157932
25,-0.04174112,1.565221,0.2247062
25,-0.0497752,1.564234,0.2341192
25,-0.05854971,1.564848,0.2388344
25,-0.06839217,1.565836,0.2413923
25,-0.07778643,1.566024,0.2430461
25,-0.08512196,1.566259,0.2441931
25,-0.09009632,1.566815,0.2447342
25,-0.09221422,1.567299,0.2457834
25,-0.09239637,1.567364,0.2466791
25,-0.08957617,1.567235,0.248193
25,-0.08326567,1.567609,0.2497664
25,-0.0771064,1.568012,0.2514402
25,-0.07086746,1.568112,0.2530528
25,-0.0657487,1.568623,0.2550798
25,-0.06283047,1.568738,0.2566831
25,-0.0607909,1.568826,0.259165
25,-0.05948083,1.568686,0.2633001
25,-0.05794118,1.568285,0.2668955
25,-0.05674311,1.568453,0.2698821
25,-0.05659533,1.568664,0.2720349
25,-0.05754606,1.569491,0.2738775
25,-0.05862303,1.569887,0.2767649
25,-0.05961766,1.569425,0.2796473
25,-0.06058827,1.568597,0.2817243
25,-0.06082857,1.568506,0.2828335
25,-0.06017552,1.568367,0.2845022
25,-0.05685581,1.567689,0.2877527
25,-0.05208932,1.567748,0.2904655
25,-0.04794811,1.567688,0.2932539
25,-0.04563631,1.567464,0.2954913
25,-0.04462197,1.56681,0.29619
25,-0.04392877,1.566632,0.29631
25,-0.04339188,1.56675,0.2958414
25,-0.04325164,1.566833,0.295598
25,-0.04323799,1.567005,0.29544
25,-0.04360122,1.567453,0.2947325
25,-0.04401769,1.567525,0.2943521
25,-0.04398223,1.567503,0.2943184
25,-0.04400051,1.567454,0.2942999
25,-0.04396513,1.567387,0.2942677
25,-0.04390885,1.567423,0.2941904
25,-0.04359607,1.567489,0.2940524
25,-0.04344868,1.567446,0.2940086
25,-0.0434407,1.567395,0.2939645
25,-0.04289619,1.566971,0.2935147
25,-0.04280588,1.566776,0.2933388
25,-0.04289223,1.566697,0.2930933
25,-0.04447465,1.566545,0.2924613
25,-0.04740126,1.566363,0.2921111
25,-0.05220515,1.566386,0.2926402
25,-0.05863012,1.567132,0.294137
25,-0.0624935,1.566748,0.2948595
25,-0.06552636,1.566468,0.2948522
25,-0.06632786,1.566347,0.2941285
25,-0.06693444,1.56717,0.2917834
25,-0.06628234,1.568482,0.2878419
25,-0.06496104,1.569918,0.2825131
25,-0.06349277,1.571121,0.2755204
25,-0.06196126,1.57205,0.2698312
25,-0.05888695,1.572659,0.263871
25,-0.05210169,1.572186,0.2573099
25,-0.04431409,1.571972,0.2542239
25,-0.03505833,1.571333,0.2542525
25,-0.02599663,1.569189,0.2571503
25,-0.01983319,1.56797,0.2583205
25,-0.01699116,1.567245,0.2574736
25,-0.01539171,1.566642,0.2545788
25,-0.01684129,1.566896,0.2385822
25,-0.02559011,1.569572,0.2123679
25,-0.04069056,1.569555,0.1802159
25,-0.05734941,1.568393,0.1505076
25,-0.0770878,1.566081,0.1174512
25,-0.09879603,1.55996,0.08527341
25,-0.1198401,1.544957,0.05565521
25,-0.136832,1.540748,0.03012703
25,-0.1486499,1.540696,0.005584033
25,-0.1531235,1.54685,-0.01609153
25,-0.1501758,1.550185,-0.03495476
25,-0.1424176,1.55096,-0.05209954
25,-0.1324232,1.552164,-0.06475925
25,-0.1224024,1.553486,-0.07453619
25,-0.1090769,1.555652,-0.08521394
25,-0.09339906,1.558873,-0.0938651
25,-0.07556534,1.565115,-0.09864085
25,-0.04997159,1.565883,-0.1026187
25,-0.03131665,1.56618,-0.104528
25,-0.01612162,1.565435,-0.1049563
25,-0.004112666,1.563587,-0.1057638
25,0.004493836,1.561832,-0.108919
25,0.009421675,1.563116,-0.113688
25,0.01037234,1.563999,-0.1158744
25,0.009630547,1.564514,-0.1202903
25,0.004336655,1.566374,-0.1262395
25,-0.002968064,1.566933,-0.1302097
25,-0.01083713,1.567733,-0.1346814
